"site","habitat","treatment","Cercado","plot","sampling_unit","year","date","variable_type","variable_name","level","observation","Grado de ramoneo","sampling_num","units","comments","author_code"
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","woody_vegetation_cover","Quercus_coccifera",22,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",16,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","woody_vegetation_cover","Quercus_coccifera",4,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",10,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","woody_vegetation_cover","Quercus_coccifera",20,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",5,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","woody_vegetation_cover","Quercus_coccifera",45,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","woody_vegetation_cover","Quercus_coccifera",40,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","woody_vegetation_cover","Quercus_ilex",60,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","woody_vegetation_cover","Quercus_coccifera",4,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","woody_vegetation_cover","Quercus_coccifera",2,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","woody_vegetation_cover","Bupleurum_fruticescens",5,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","woody_vegetation_cover","Quercus_coccifera",7,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","woody_vegetation_cover","Bupleurum_fruticescens",14,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","woody_vegetation_cover","Quercus_coccifera",123,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","woody_vegetation_cover","Quercus_coccifera",10,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","woody_vegetation_cover","Quercus_coccifera",50,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","woody_vegetation_cover","Thymus_vulgaris",30,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","woody_vegetation_cover","Quercus_coccifera",14,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","woody_vegetation_cover","Quercus_coccifera",30,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","woody_vegetation_cover","Thymus_vulgaris",2,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","woody_vegetation_cover","Quercus_coccifera",38,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","woody_vegetation_cover","Thymus_vulgaris",30,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",40,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","woody_vegetation_cover","Pinus_halepensis",210,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Pinus_halepensis",170,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",20,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Ulex_parviflorus",6,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Erica_multiflora",150,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Thymus_vulgaris",3,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Iberis_saxatilis",2,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Helianthemum_cinereum",2,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",139,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Quercus_coccifera",80,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Quercus_coccifera",10,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Quercus_coccifera",147,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Genista_scorpius",10,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",67,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Quercus_coccifera",15,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",70,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Thymus_vulgaris",5,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Pinus_halepensis",100,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Pinus_halepensis",50,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",55,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Thymus_vulgaris",6,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",90,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Thymus_vulgaris",25,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Fumana_thymifolia",4,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Thymus_vulgaris",10,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Thymus_vulgaris",6,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Thymus_vulgaris",10,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Bupleurum_fruticescens",4,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Thymus_vulgaris",29,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",90,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",46,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Quercus_coccifera",10,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Quercus_coccifera",30,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",53,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",62,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Quercus_coccifera",15,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Quercus_coccifera",6,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Bupleurum_fruticescens",24,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Quercus_coccifera",160,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Ulex_parviflorus",10,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",5,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",75,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Quercus_coccifera",60,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",62,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",400,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","woody_vegetation_cover","Pinus_halepensis",300,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Pinus_halepensis",100,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",70,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",21,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",44,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",30,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",20,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",15,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Helianthemum_cinereum",2,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",18,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",25,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",10,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",60,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Helianthemum_cinereum",2,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",148,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Helianthemum_cinereum",2,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",20,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",60,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",60,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Cistus_salviifolius",1,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",35,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Quercus_coccifera",24,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",15,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Quercus_coccifera",110,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",41,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",63,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Genista_scorpius",15,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",140,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Thymus_vulgaris",15,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Pinus_halepensis",70,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Pinus_halepensis",34,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",320,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",20,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Quercus_coccifera",140,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Pinus_halepensis",196,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",10,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Ulex_parviflorus",25,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",187,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Helianthemum_apenninum",16,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Pinus_pinaster",220,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",45,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Ulex_parviflorus",40,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T43",2022,2022-06-02,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",20,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T44",2022,2022-06-02,"vegetation","woody_vegetation_cover","Quercus_ilex",80,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T44",2022,2022-06-02,"vegetation","woody_vegetation_cover","Quercus_coccifera",223,NA,NA,"n_cm_intersected",NA,NA
