"site","habitat","treatment","Cercado","plot","sampling_unit","year","date","variable_type","variable_name","level","Intervalo","observation","Grado de ramoneo","sampling_num","units","comments","author_code"
"valencia","scrub","hyper","lejos de la carretera",NA,"T40",2022,2022-06-02,"vegetation","browsing_degree","Thymus_vulgaris",10,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T40",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",10,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T40",2022,2022-06-02,"vegetation","browsing_degree","Thymus_vulgaris",10,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T40",2022,2022-06-02,"vegetation","browsing_degree","Herbs",10,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T40",2022,2022-06-02,"vegetation","browsing_degree","Helianthemum_cinereum",2,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T40",2022,2022-06-02,"vegetation","browsing_degree","Herbs",10,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T40",2022,2022-06-02,"vegetation","browsing_degree","Quercus_ilex",25,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T40",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",60,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",80,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Bupleurum_fruticescens",10,5,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Herbs",20,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Helianthemum_cinereum",2,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Herbs",26,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",612,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Herbs",20,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Helianthemum_cinereum",2,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Thymus_vulgaris",2,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Fumana_thymifolia",5,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Thymus_vulgaris",4,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Thymus_vulgaris",3,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Thymus_vulgaris",2,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Thymus_vulgaris",6,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Herbs",12,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Helianthemum_cinereum",4,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Helianthemum_cinereum",1,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Thymus_vulgaris",6,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Thymus_vulgaris",10,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Thymus_vulgaris",4,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Helianthemum_cinereum",1,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Thymus_vulgaris",4,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Herbs",4,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Thymus_vulgaris",17,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Herbs",20,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",175,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Quercus_coccifera",125,5,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Herbs",20,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Quercus_ilex",130,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",225,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",240,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Quercus_coccifera",22,5,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",16,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Quercus_coccifera",4,5,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",10,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Quercus_coccifera",20,5,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",5,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Quercus_coccifera",45,5,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Quercus_coccifera",40,5,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Quercus_ilex",60,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Quercus_coccifera",4,5,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Quercus_coccifera",2,5,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Bupleurum_fruticescens",5,5,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Quercus_coccifera",7,5,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Bupleurum_fruticescens",14,5,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Quercus_coccifera",123,5,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Quercus_coccifera",10,5,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Herbs",30,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Quercus_coccifera",50,5,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Thymus_vulgaris",30,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Herbs",20,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Quercus_coccifera",14,5,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Herbs",16,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Quercus_coccifera",30,5,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Thymus_vulgaris",2,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Herbs",4,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Quercus_coccifera",38,5,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Thymus_vulgaris",30,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",40,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T41",2022,2022-06-02,"vegetation","browsing_degree","Pinus_halepensis",210,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Pinus_halepensis",170,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",20,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Ulex_parviflorus",6,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Erica_multiflora",150,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Thymus_vulgaris",3,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Iberis_saxatilis",2,5,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Helianthemum_cinereum",2,5,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",139,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Quercus_coccifera",80,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Quercus_coccifera",10,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Quercus_coccifera",147,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Genista_scorpius",10,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",67,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Herbs",13,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Quercus_coccifera",15,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",70,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Herbs",2,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Thymus_vulgaris",5,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Pinus_halepensis",100,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Herbs",30,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Pinus_halepensis",50,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Herbs",20,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",55,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Thymus_vulgaris",6,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",90,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Thymus_vulgaris",25,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Fumana_thymifolia",4,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Thymus_vulgaris",10,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Thymus_vulgaris",6,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Thymus_vulgaris",10,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Bupleurum_fruticescens",4,5,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Thymus_vulgaris",29,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",90,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",46,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T42",2022,2022-06-02,"vegetation","browsing_degree","Quercus_coccifera",10,4,NA,NA,"browsing semi-cuantitative index",NA,NA
